"BehaviorSpace results (NetLogo 6.2.2)"
"cradlemountain - shortcutters.nlogo"
"experiment"
"10/23/2022 16:38:48:099 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-260","260","-140","140"
"[run number]","tourist-count","shortcutting-tourists","shortcut-threshold","test-regrowth-after","deviation-chance","vegetation-growth-rate","attraction-exploration-radius","damage-per-step","attraction-exploration-time","[step]","ticks","count patches with [vegetation-health < 5 and not path? and not lake?]","happiness-avg / happiness-count","vegetation-decile 1","vegetation-decile 2","vegetation-decile 3","vegetation-decile 4","vegetation-decile 5","vegetation-decile 6","vegetation-decile 7","vegetation-decile 8","vegetation-decile 9","vegetation-decile 10"
"5","500","1","60","0","1.5","15","3","1","20","24","23","2512","99.99165066377223","2542","109","106","112","116","136","169","232","450","125015"
"6","500","0","60","0","1.5","15","3","1","20","25","24","2441","99.99198461045206","2479","97","94","108","121","90","131","191","402","125274"
"3","500","5","60","0","1.5","15","3","1","20","25","24","2959","98.00120230843218","3028","205","237","204","228","275","373","635","1548","122254"
"2","500","7.5","60","0","1.5","15","3","1","20","25","24","3452","98.23092337287592","3565","287","298","354","470","535","703","1062","2924","118789"
"4","500","2.5","60","0","1.5","15","3","1","20","25","24","2659","99.53302340493748","2700","132","119","132","118","163","194","294","839","124296"
"5","500","1","60","0","1.5","15","3","1","20","25","24","2530","99.99198461045206","2572","108","89","111","118","146","151","209","450","125033"
"1","500","10","60","0","1.5","15","3","1","20","25","24","4648","97.77853478679064","4821","600","584","628","769","861","921","1400","2927","115476"
"6","500","0","60","0","1.5","15","3","1","20","26","25","2453","99.99229287090559","2492","110","97","99","98","102","128","194","407","125260"
"3","500","5","60","0","1.5","15","3","1","20","26","25","3012","97.78998073217727","3078","229","212","183","214","281","404","573","1535","122278"
"2","500","7.5","60","0","1.5","15","3","1","20","26","25","3525","98.07421965317918","3617","300","307","386","427","532","666","1060","3022","118670"
"4","500","2.5","60","0","1.5","15","3","1","20","26","25","2678","99.50350674373796","2725","123","130","115","130","165","176","283","686","124454"
"5","500","1","60","0","1.5","15","3","1","20","26","25","2530","99.99229287090559","2578","129","84","99","120","133","158","192","415","125079"
"1","500","10","60","0","1.5","15","3","1","20","26","25","4765","97.77726396917149","4976","601","553","652","725","815","929","1391","2793","115552"
"3","500","5","60","0","1.5","15","3","1","20","27","26","3070","97.71812379397358","3145","214","197","185","221","279","387","589","1568","122202"
"6","500","0","60","0","1.5","15","3","1","20","27","26","2479","99.99257829894611","2523","97","107","96","69","120","127","187","385","125276"
"2","500","7.5","60","0","1.5","15","3","1","20","27","26","3582","97.90715451981595","3681","302","286","375","426","484","601","967","2496","119369"
"4","500","2.5","60","0","1.5","15","3","1","20","27","26","2685","99.5215971500668","2735","147","117","107","119","172","162","264","580","124584"
"5","500","1","60","0","1.5","15","3","1","20","27","26","2554","99.99257829894611","2596","123","98","90","114","118","171","198","383","125096"
"1","500","10","60","0","1.5","15","3","1","20","27","26","4906","97.70372569392904","5145","543","530","657","702","782","905","1396","2580","115747"
"3","500","5","60","0","1.5","15","3","1","20","28","27","3117","97.60466614184499","3185","224","187","189","225","290","370","606","1648","122063"
"6","500","0","60","0","1.5","15","3","1","20","28","27","2509","99.99284334072854","2547","106","85","91","87","110","127","186","402","125246"
"2","500","7.5","60","0","1.5","15","3","1","20","28","27","3680","97.71616689329421","3788","281","300","361","407","479","605","1024","2456","119286"
"4","500","2.5","60","0","1.5","15","3","1","20","28","27","2729","99.52751735489873","2776","141","104","102","136","146","162","288","616","124516"
"5","500","1","60","0","1.5","15","3","1","20","28","27","2569","99.99284334072854","2608","114","92","98","110","124","156","184","373","125128"
"1","500","10","60","0","1.5","15","3","1","20","28","27","5132","97.68875688828454","5347","481","587","599","720","751","929","1323","2546","115704"
"3","500","5","60","0","1.5","15","3","1","20","29","28","3176","97.51464897733554","3236","226","178","186","228","286","373","635","1652","121987"
"6","500","0","60","0","1.5","15","3","1","20","29","28","2528","99.9930901050304","2567","109","82","81","97","99","126","187","408","125231"
"2","500","7.5","60","0","1.5","15","3","1","20","29","28","3758","97.65208678828081","3851","294","305","356","422","428","622","1039","2480","119190"
"4","500","2.5","60","0","1.5","15","3","1","20","29","28","2766","99.51112493090105","2812","133","100","91","142","134","165","283","657","124470"
"5","500","1","60","0","1.5","15","3","1","20","29","28","2583","99.9930901050304","2631","101","106","104","92","133","131","197","373","125119"
"1","500","10","60","0","1.5","15","3","1","20","29","28","5264","97.65858208955224","5445","514","598","580","736","707","952","1301","2806","115348"
"3","500","5","60","0","1.5","15","3","1","20","30","29","3206","97.35949502371251","3291","208","170","197","231","297","340","649","1709","121895"
"6","500","0","60","0","1.5","15","3","1","20","30","29","2551","99.99332041947766","2577","107","91","69","105","104","115","197","392","125230"
"2","500","7.5","60","0","1.5","15","3","1","20","30","29","3808","97.60276534633626","3914","313","278","343","445","421","602","990","2508","119173"
"4","500","2.5","60","0","1.5","15","3","1","20","30","29","2807","99.46964130652594","2847","131","78","104","122","141","171","262","712","124419"
"5","500","1","60","0","1.5","15","3","1","20","30","29","2617","99.99332041947766","2658","100","97","98","86","131","143","187","413","125074"
"1","500","10","60","0","1.5","15","3","1","20","30","29","5371","97.56382339189099","5548","529","592","613","703","701","877","1250","2919","115255"
"3","500","5","60","0","1.5","15","3","1","20","31","30","3245","97.25934065934067","3347","191","168","194","231","294","353","665","1723","121821"
"6","500","0","60","0","1.5","15","3","1","20","31","30","2559","99.99353587588881","2600","100","90","70","95","115","119","198","362","125238"
"2","500","7.5","60","0","1.5","15","3","1","20","31","30","3888","97.55688429217841","4001","281","299","363","403","440","607","987","2455","119151"
"4","500","2.5","60","0","1.5","15","3","1","20","31","30","2826","99.41157078215902","2882","107","77","117","110","145","164","264","773","124348"
"5","500","1","60","0","1.5","15","3","1","20","31","30","2631","99.99353587588881","2671","108","90","92","102","129","135","175","451","125034"
"1","500","10","60","0","1.5","15","3","1","20","31","30","5420","97.45391079508727","5601","565","569","610","650","726","844","1277","2869","115276"
